2012  1  1   10    6    1    2    3    3    6   16  999
2012  1  2    8    5    1    2    4    2   17   16  999
2012  1  3   12    6    1    2    4    2   17   15  999
2012  1  4   20   12    2    3    4    4    3   15  999
2012  1  5   10    5    2    3    4    4    5   16   11
2012  1  6    6    3    2    3    4    4    5   14    9
2012  1  7    7    3    2    2    2    3    5   15  999
2012  1  8   12    6    2    2    2    3    5   15  999
2012  1  9    7    3    2    2    2    4    5   15  999
2012  1 10    6    3    2    2    2    4    5   15  999
2012  1 11   10    5    2    2    2    3    5   14  999
2012  1 12    8    4    2    2    2    2   17   14  999
2012  1 13    8    5    1    1    5    4   15   16  999
2012  1 14    6    4    2    2    4    4    9   16  999
2012  1 15    4    2    2    2    2    5    9   16  999
2012  1 16   10    4    2    2    1    4    9   15  999
2012  1 17    6    3    2    2    1    4   11   15  999
2012  1 18    4    2    2    2    1    4   10   14  999
2012  1 19    4    2    2    2    1    2   17   14  999
2012  1 20    5    2    2    2    2    4    5   14  999
2012  1 21    6    3    2    2    2    4    5   14  999
2012  1 22    3    2    2    3    3    5    6   14  999
2012  1 23    4    2    2    3    3    2   17   14    5
2012  1 24    3    2    2    3    3    2   17   14    5
2012  1 25    8    5    3    3    3    3    5   15    5
2012  1 26    5    3    3    3    3    3    8   15    5
2012  1 27    5    3    3    3    3    2   17   16    5
2012  1 28   18    8    2    2    2    4    5   14  999
2012  1 29    8    4    2    2    2    5    5   14  999
2012  1 30   20   15    2    2    2    5    5   14  999
2012  1 31   16   10    2    2    2    4    5   14  999
2012  2  1    8    4    2    2    2    2   17   14  999
2012  2  2    5    2    2    2    2    5    5   14  999
2012  2  3    8    5    2    2    2    2   17   15  999
2012  2  4    8    4    2    2    4    5   13   16  999
2012  2  5    6    4    2    2    4    5   13   16  999
2012  2  6   14    6    2    2    3    2   17   14  999
2012  2  7   14    6    3    3    4    6   11   15  999
2012  2  8   20   12    2    2    6    5   15   15  999
2012  2  9   15    8    1    2    6    3    3   16  999
2012  2 10    8    5    1    2    5    4    5   16  999
2012  2 11    8    4    1    2    4    5    5   16  999
2012  2 12    8    5    1    2    3    4    5   14  999
2012  2 13   10    6    1    2    3    5    5   15  999
2012  2 14    8    5    1    2    3    4    6   15  999
2012  2 15    8    4    1    2    3    2   17   15  999
2012  2 16   15    8    2    2    3    4    4   14  999
2012  2 17    8    5    2    2    4    6    4   14  999
2012  2 18    6    4    2    4    5    6    3   14  999
2012  2 19    4    2    2    4    6    6    5   14  999
2012  2 20    6    4    3    4    5    6    5   14    9
2012  2 21    5    3    3    4    6    6    5   14    9
2012  2 22    4    2    3    4    6    6    5   14    9
2012  2 23    5    3    3    4    6    5    5   14    5
2012  2 24    4    2    2    3    4    3    6   14    5
2012  2 25    3    1    2    3    3    5    5   14    5
2012  2 26    8    4    2    3    4    6    5   15    5
2012  2 27    5    2    2    4    5    5    5   15    5
2012  2 28    7    3    2    4    5    5    5   14    5
2012  2 29    3    1    2    4    5    6    5   14    5
2012  3  1    2    1    2    4    5    6    5  999    5
2012  3  2    2    1    2    3    5    5    5  999    5
2012  3  3    4    2    2    3    4    5    6   15    5
2012  3  4   15   10    2    3    6    4    5   16  999
2012  3  5   15    5    1    2   10    4    5    1  999
2012  3  6   10    2    2    2   10    4    9    2  999
2012  3  7    8    1    1    1    8    4    1    2  999
2012  3  8    4    1    1    1    4    6    2    2  999
2012  3  9    8    1    2    2    6    4   11    2  999
2012  3 10    7    1    2    4    6    6    5    2  999
2012  3 11    5    1    2    4    5    6    4    2  999
2012  3 12    4    1    2    3    4    6    4    2  999
2012  3 13    2    2    2    3    3    5    4    1    8
2012  3 14    2    2    2    3    3    5    4    1    8
2012  3 15    4    1    2    2    2    4    5    1    8
2012  3 16    6    3    2    2    2    5    4   16  999
2012  3 17    3    2    2    3    3    6    5   16  999
2012  3 18    2    2    2    3    4    6    5   14  999
2012  3 19    2    2    2    3    4    5    5  999  999
2012  3 20    1    1    2    3    3    2   17  999  999
2012  3 21    7    4    2    2    3    5    4   16  999
2012  3 22    6    2    2    3    4    6    4    1  999
2012  3 23    4    2    2    3    5    6    5    2   10
2012  3 24    4    2    2    4    6    6    5    2   10
2012  3 25    3    2    2    3    4    5    4    2   10
2012  3 26    2    1    1    2    3    5    3  999  999
2012  3 27    3    1    1    2    3    5    4    2  999
2012  3 28    3    1    2    2    3    4    4    1  999
2012  3 29    4    3    3    4    2    4    5   16    8
2012  3 30    3    3    4    4    3    6    4   16    8
2012  3 31    8    4    3    4    6    6    5    1    8
2012  4  1    5    3    4    4    4    4    5    1    8
2012  4  2    6    4    3    4    3    3    5   15    8
2012  4  3    7    4    2    3    3    3    6   16  999
2012  4  4    4    2    2    3    3    5    6    1  999
2012  4  5    4    1    1    3    3    5    5    2  999
2012  4  6    3    1    2    3    3    5    4    2  999
2012  4  7    7    4    3    4    4    4    4   15   10
2012  4  8    5    3    3    4    4    5    4   16    9
2012  4  9    3    2    2    3    4    5    4    2    9
2012  4 10    3    3    4    4    4    5    4    2    9
2012  4 11    3    3    4    4    4    4    5    2    8
2012  4 12    4    3    4    4    4    3    6   16    8
2012  4 13    5    3    3    3    3    2   17   16    8
2012  4 14   10    4    3    4    2    3    4   14    9
2012  4 15    8    4    3    4    2    4    4   14    9
2012  4 16    4    2    2    3    2    5    4   14    8
2012  4 17    4    1    2    3    3    5    5   16  999
2012  4 18    3    1    1    3    3    6    5    1  999
2012  4 19    2    1    1    3    3    5    5  999  999
2012  4 20    2    1    1    2    2    4    3  999  999
2012  4 21    2    1    1    2    2    4    3  999  999
2012  4 22    4    1    1    2    5    6    4    2  999
2012  4 23    4    1    1    2    4    6    5    2  999
2012  4 24    3    1    1    2    4    6    5    2  999
2012  4 25    2    2    2    3    3    5    5  999   10
2012  4 26    3    4    4    5    3    3    6   16   10
2012  4 27    2    4    4    4    3    5    5   16   10
2012  4 28    2    5    4    5    3    6    5   15    9
2012  4 29    3    3    3    4    3    6    5   16    9
2012  4 30    3    2    2    3    3    6    4   16    9
2012  5  1    2    2    2    3    3    6    4  999  999
2012  5  2    1    1    1    3    3    5    4  999  999
2012  5  3    1    1    2    2    3    5    4  999  999
2012  5  4    1    1    2    2    3    5    4  999  999
2012  5  5    1    2    2    2    3    5    4  999   11
2012  5  6    1    2    2    2    2    5    4  999   11
2012  5  7    1    3    3    4    2    5    4  999   10
2012  5  8    1    3    3    4    2    4    4  999   10
2012  5  9    4    3    3    4    3    5    3   16   10
2012  5 10    5    2    2    3    4    4    4    1    9
