#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 15 52 999 99.0 99.0  1.37  9.88  7.77 331 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 16 22 999 99.0 99.0  1.41 10.53  7.79 325 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 16 52 999 99.0 99.0  1.34 10.53  7.79 326 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 17 22 999 99.0 99.0  1.28 10.53  7.68 321 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 17 52 999 99.0 99.0  1.36 10.53  7.91 325 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 18 22 999 99.0 99.0  1.35 10.53  7.82 315 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 18 52 999 99.0 99.0  1.17 10.53  7.22 326 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 19 22 999 99.0 99.0  1.23 10.53  7.84 319 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 19 52 999 99.0 99.0  1.15 11.76  7.68 325 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 20 22 999 99.0 99.0  1.21 10.53  7.93 331 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 20 52 999 99.0 99.0  1.16  8.33  7.66  13 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 01 21 22 999 99.0 99.0  1.14 12.50  7.89 324 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 01 21 52 999 99.0 99.0  1.18 12.50  7.99 325 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 01 22 22 999 99.0 99.0  1.12  9.09  7.71 340 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 01 22 52 999 99.0 99.0  1.11  8.33  7.62   9 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 01 23 22 999 99.0 99.0  1.12 10.53  7.72 321 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 00 22 999 99.0 99.0  1.06  9.09  7.46 356 9999.0 999.0  25.9 999.0 99.0 99.00
2014 01 02 00 52 999 99.0 99.0  1.12 12.50  7.62 322 9999.0 999.0  25.8 999.0 99.0 99.00
2014 01 02 01 22 999 99.0 99.0  1.10  9.09  7.74 342 9999.0 999.0  25.8 999.0 99.0 99.00
2014 01 02 01 52 999 99.0 99.0  1.09 11.11  8.02 307 9999.0 999.0  25.7 999.0 99.0 99.00
2014 01 02 02 22 999 99.0 99.0  1.12 11.76  8.43 304 9999.0 999.0  25.7 999.0 99.0 99.00
2014 01 02 02 52 999 99.0 99.0  1.07 11.76  8.28 312 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 03 22 999 99.0 99.0  1.13 11.76  8.58 314 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 03 52 999 99.0 99.0  1.03 11.76  8.33 315 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 04 22 999 99.0 99.0  1.02 11.11  8.37 301 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 04 52 999 99.0 99.0  1.05 10.53  8.43 307 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 05 22 999 99.0 99.0  1.10 11.11  8.52 311 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 05 52 999 99.0 99.0  1.16 11.11  8.65 315 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 06 22 999 99.0 99.0  1.13 10.53  8.48 315 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 06 52 999 99.0 99.0  1.01 11.76  8.33 321 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 07 22 999 99.0 99.0  1.12 10.53  8.91 329 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 07 52 999 99.0 99.0  1.11 11.76  8.70 322 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 08 22 999 99.0 99.0  1.14 11.76  9.35 331 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 08 52 999 99.0 99.0  1.05 10.53  8.65 326 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 09 22 999 99.0 99.0  1.04 12.50  9.05 319 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 09 52 999 99.0 99.0  1.06 11.11  8.80 324 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 10 22 999 99.0 99.0  1.12 11.76  9.04 326 9999.0 999.0  25.7 999.0 99.0 99.00
2014 01 02 10 52 999 99.0 99.0  1.18 12.50  8.84 321 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 11 22 999 99.0 99.0  1.09  9.88  8.16 329 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 11 52 999 99.0 99.0  1.04 11.11  7.68 314 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 12 22 999 99.0 99.0  1.05 15.38  8.19 314 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 12 52 999 99.0 99.0  1.10 10.53  8.56 319 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 13 22 999 99.0 99.0  1.17 12.50  8.54 315 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 13 52 999 99.0 99.0  1.22 15.38  8.77 314 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 14 22 999 99.0 99.0  1.17 10.53  8.60 319 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 14 52 999 99.0 99.0  1.06 16.67  8.71 315 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 15 22 999 99.0 99.0  1.14 16.67  9.01 318 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 15 52 999 99.0 99.0  1.07 14.29  8.83 310 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 16 22 999 99.0 99.0  1.16 15.38  8.93 308 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 16 52 999 99.0 99.0  1.21 15.38  8.93 317 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 17 22 999 99.0 99.0  1.10 14.29  7.87 312 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 17 52 999 99.0 99.0  1.28 15.38  8.63 315 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 18 22 999 99.0 99.0  1.25 15.38  8.63 318 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 18 52 999 99.0 99.0  1.18 15.38  8.33 319 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 02 19 22 999 99.0 99.0  1.22 15.38  7.94 322 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 19 52 999 99.0 99.0  1.27 15.38  8.04 324 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 20 22 999 99.0 99.0  1.21 15.38  7.59 328 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 20 52 999 99.0 99.0  1.25 14.29  7.62 326 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 21 22 999 99.0 99.0  1.17 15.38  6.81 326 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 21 52 999 99.0 99.0  1.19 15.38  6.86 325 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 22 22 999 99.0 99.0  1.31 15.38  7.32 326 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 02 22 52 999 99.0 99.0  1.20 14.29  6.37 321 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 23 22 999 99.0 99.0  1.27 14.29  7.45 325 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 02 23 52 999 99.0 99.0  1.32 15.38  7.10 319 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 03 00 22 999 99.0 99.0  1.25 14.29  6.43 321 9999.0 999.0  25.6 999.0 99.0 99.00
2014 01 03 00 52 999 99.0 99.0  1.32 14.29  6.49 317 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 01 22 999 99.0 99.0  1.34 14.29  6.47 310 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 01 52 999 99.0 99.0  1.36 15.38  5.94 322 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 02 22 999 99.0 99.0  1.38 14.29  5.88 318 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 02 52 999 99.0 99.0  1.37 14.29  6.18 322 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 03 22 999 99.0 99.0  1.42 14.29  6.10 318 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 03 52 999 99.0 99.0  1.44 14.29  5.57 318 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 04 22 999 99.0 99.0  1.40 13.33  5.45 314 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 04 52 999 99.0 99.0  1.44 13.33  5.65 325 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 05 22 999 99.0 99.0  1.56 13.33  5.96 312 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 05 52 999 99.0 99.0  1.41 14.29  5.18 321 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 06 22 999 99.0 99.0  1.54 13.33  5.49 318 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 06 52 999 99.0 99.0  1.69 14.29  5.64 319 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 03 07 22 999 99.0 99.0  1.91 13.33  5.24 317 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 03 07 52 999 99.0 99.0  1.82 13.33  4.92 305 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 03 08 22 999 99.0 99.0  1.76 13.33  5.34 331 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 03 08 52 999 99.0 99.0  1.74 13.33  5.89 318 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 03 09 22 999 99.0 99.0  1.71 14.29  6.19 322 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 03 09 52 999 99.0 99.0  1.67 12.50  6.83 315 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 10 22 999 99.0 99.0  1.58 13.33  6.59 329 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 10 52 999 99.0 99.0  1.59 13.33  6.44 308 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 11 52 999 99.0 99.0  1.70 14.29  6.35 321 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 12 22 999 99.0 99.0  1.77 14.29  6.00 312 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 12 52 999 99.0 99.0  1.82 14.29  6.45 321 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 13 22 999 99.0 99.0  1.77 14.29  6.15 324 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 13 52 999 99.0 99.0  1.92  7.69  6.17 300 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 14 22 999 99.0 99.0  2.05 13.33  6.18 322 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 14 52 999 99.0 99.0  2.04  6.67  6.47 287 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 15 22 999 99.0 99.0  2.02  8.33  6.34 307 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 15 52 999 99.0 99.0  2.28  8.33  6.68 310 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 16 22 999 99.0 99.0  2.23 13.33  6.62 298 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 16 52 999 99.0 99.0  2.43  7.69  6.72 279 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 17 22 999 99.0 99.0  2.36  7.69  6.49 288 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 17 52 999 99.0 99.0  2.45  7.69  6.63 288 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 18 22 999 99.0 99.0  2.63  9.09  6.79 308 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 18 52 999 99.0 99.0  2.69  9.88  6.65 318 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 19 22 999 99.0 99.0  2.54  9.09  6.35 317 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 19 52 999 99.0 99.0  2.50  9.88  6.45 312 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 20 22 999 99.0 99.0  2.40  7.69  6.31 286 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 20 52 999 99.0 99.0  2.47  9.88  6.24 314 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 21 22 999 99.0 99.0  2.58  9.88  6.56 315 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 21 52 999 99.0 99.0  2.49  7.14  6.36 298 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 22 22 999 99.0 99.0  2.40  6.67  6.36 308 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 22 52 999 99.0 99.0  2.30  6.67  6.39 311 9999.0 999.0  25.3 999.0 99.0 99.00
2014 01 03 23 22 999 99.0 99.0  2.37  9.88  6.63 319 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 03 23 52 999 99.0 99.0  2.34  6.67  6.51 318 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 00 22 999 99.0 99.0  2.31  9.09  6.72 315 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 00 52 999 99.0 99.0  2.36  9.09  6.82 317 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 01 22 999 99.0 99.0  2.47  8.33  6.88 312 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 01 52 999 99.0 99.0  2.48  9.88  6.83 310 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 02 22 999 99.0 99.0  2.50  9.09  6.75 308 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 02 52 999 99.0 99.0  2.43  9.88  6.90 307 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 03 22 999 99.0 99.0  2.71  9.88  7.14 311 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 03 52 999 99.0 99.0  2.55  8.33  6.83 304 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 04 22 999 99.0 99.0  2.50  9.09  6.68 304 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 04 52 999 99.0 99.0  2.71  9.88  6.93 312 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 05 22 999 99.0 99.0  2.86  9.09  7.03 305 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 05 52 999 99.0 99.0  2.67 12.50  6.88 304 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 06 22 999 99.0 99.0  2.74  9.88  6.83 305 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 06 52 999 99.0 99.0  3.05  9.09  6.97 307 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 07 22 999 99.0 99.0  3.03  9.88  6.94 311 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 07 52 999 99.0 99.0  2.91 11.76  6.73 305 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 08 22 999 99.0 99.0  2.99  8.33  6.87 319 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 08 52 999 99.0 99.0  2.96  8.33  7.09 322 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 09 22 999 99.0 99.0  2.82  9.09  7.09 319 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 09 52 999 99.0 99.0  2.86  9.88  7.01 319 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 10 22 999 99.0 99.0  2.94  9.88  7.02 318 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 10 52 999 99.0 99.0  2.68 10.53  7.05 312 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 11 22 999 99.0 99.0  2.96  9.88  7.27 315 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 11 52 999 99.0 99.0  2.66 11.76  7.32 312 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 12 22 999 99.0 99.0  3.02  9.88  7.70 311 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 12 52 999 99.0 99.0  2.76  9.09  7.43 312 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 04 13 22 999 99.0 99.0  2.58 11.76  7.10 301 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 13 52 999 99.0 99.0  2.85 11.76  7.46 310 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 14 22 999 99.0 99.0  3.06 11.76  7.52 307 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 14 52 999 99.0 99.0  3.08 11.76  7.90 310 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 15 22 999 99.0 99.0  3.27  9.88  8.07 311 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 15 52 999 99.0 99.0  2.86 11.76  7.83 311 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 16 22 999 99.0 99.0  3.03 11.76  8.02 308 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 16 52 999 99.0 99.0  2.99  9.88  7.59 314 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 04 17 22 999 99.0 99.0  3.06 11.11  7.78 310 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 17 52 999 99.0 99.0  2.60 12.50  7.66 305 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 18 22 999 99.0 99.0  2.80 13.33  7.57 307 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 18 52 999 99.0 99.0  2.71 11.11  7.59 304 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 19 22 999 99.0 99.0  3.11 12.50  8.00 304 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 19 52 999 99.0 99.0  3.03 12.50  7.84 308 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 20 22 999 99.0 99.0  2.90 11.11  7.98 314 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 20 52 999 99.0 99.0  2.81 12.50  7.82 314 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 21 22 999 99.0 99.0  2.75 13.33  8.17 311 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 21 52 999 99.0 99.0  2.70 11.76  8.10 315 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 22 22 999 99.0 99.0  2.94 12.50  8.96 310 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 04 22 52 999 99.0 99.0  2.79 12.50  8.98 322 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 23 22 999 99.0 99.0  2.65 12.50  8.75 315 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 04 23 52 999 99.0 99.0  2.70 12.50  8.59 319 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 00 22 999 99.0 99.0  2.90 13.33  9.12 326 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 05 00 52 999 99.0 99.0  2.83 12.50  8.85 326 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 01 22 999 99.0 99.0  2.91 11.76  8.97 315 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 01 52 999 99.0 99.0  2.79 12.50  8.96 325 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 02 22 999 99.0 99.0  3.23 11.76  9.78 311 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 02 52 999 99.0 99.0  2.88 12.50  9.09 324 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 03 22 999 99.0 99.0  3.22 12.50  9.32 322 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 03 52 999 99.0 99.0  3.22 11.76  9.10 305 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 05 04 22 999 99.0 99.0  3.15 12.50  9.20 322 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 04 52 999 99.0 99.0  3.06 11.76  9.26 317 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 05 22 999 99.0 99.0  3.24 14.29  9.92 335 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 05 52 999 99.0 99.0  3.65 13.33  9.92 338 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 06 22 999 99.0 99.0  3.69 14.29 10.07 343 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 06 52 999 99.0 99.0  3.54 15.38 10.02 343 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 07 22 999 99.0 99.0  3.93 14.29 10.03 339 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 07 52 999 99.0 99.0  3.71 13.33  9.92 346 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 08 22 999 99.0 99.0  3.33 13.33  9.35 338 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 08 52 999 99.0 99.0  4.01 14.29 10.41 342 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 09 22 999 99.0 99.0  3.47 14.29  9.53 338 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 09 52 999 99.0 99.0  3.73 14.29 10.11 357 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 10 22 999 99.0 99.0  3.73 14.29 10.55 348 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 10 52 999 99.0 99.0  3.61 13.33 10.33 350 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 11 22 999 99.0 99.0  3.51 13.33  9.96 348 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 11 52 999 99.0 99.0  3.33 14.29  9.92 349 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 12 22 999 99.0 99.0  3.50 13.33 10.36 345 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 12 52 999 99.0 99.0  3.13 14.29 10.30 348 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 13 22 999 99.0 99.0  3.39 13.33 10.52 332 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 13 52 999 99.0 99.0  3.32 12.50 10.49 329 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 05 14 22 999 99.0 99.0  3.43 14.29 10.69 339 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 14 52 999 99.0 99.0  3.19 13.33 10.42 340 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 15 22 999 99.0 99.0  3.37 13.33 10.40 348 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 15 52 999 99.0 99.0  3.14 14.29 10.02 345 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 16 22 999 99.0 99.0  3.12 14.29 10.23 331 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 16 52 999 99.0 99.0  3.23 14.29 10.29 340 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 17 22 999 99.0 99.0  3.30 11.76  9.96 332 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 17 52 999 99.0 99.0  3.50 13.33 10.28 335 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 18 22 999 99.0 99.0  3.27 13.33 10.15 343 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 18 52 999 99.0 99.0  2.91 14.29  9.84 335 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 19 22 999 99.0 99.0  2.92 13.33  9.78 335 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 19 52 999 99.0 99.0  3.14 13.33 10.27 331 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 05 20 22 999 99.0 99.0  2.86 13.33  9.58 332 9999.0 999.0  24.8 999.0 99.0 99.00
