2013  1  1   18   12    2    3    3    6    2   15  999
2013  1  2   12    6    2    2    4    5    3   16  999
2013  1  3   10    6    2    3    3    5    4   16    9
2013  1  4    5    2    3    4    5    7    4   16    5
2013  1  5    6    4    3    5    6    7    5   15    5
2013  1  6    4    2    3    5    8    6    5   16    5
2013  1  7    3    1    3    5    7    5    5  999    5
2013  1  8    6    3    2    3    5    6    5   16    5
2013  1  9    5    3    2    3    5    6    5   16    5
2013  1 10    3    1    2    3    4    5    5  999    5
2013  1 11    3    1    2    3    6    4    4  999    5
2013  1 12    5    3    2    3    8    3    4   15    5
2013  1 13    4    2    2    3    7    2   17   15    5
2013  1 14    8    4    2    3    6    4   13   15    5
2013  1 15    8    4    2    3    4    2   17   15    5
2013  1 16    8    4    2    3    3    3   16   15   13
2013  1 17    8    4    2    3    3    2   17   15  999
2013  1 18   16   10    2    3    3    3   16   14   13
2013  1 19   16   10    3    4    4    5   16   15   13
2013  1 20   16   10    3    4    4    4    1   15   13
2013  1 21    8    5    2    3    3    4    3   16  999
2013  1 22   16   10    2    2    3    4    4   15  999
2013  1 23    6    3    1    2    3    5    4   15  999
2013  1 24    7    3    2    2    2    5    5   15  999
2013  1 25    7    3    2    2    3    2   17   15  999
2013  1 26    7    3    2    3    3    4    9   16  999
2013  1 27    4    3    3    3    3    5    8   15    9
2013  1 28   15    8    2    2    2    3    3   15  999
2013  1 29   16   10    2    2    2    2   17   15  999
2013  1 30    7    3    2    2    3    2   17   16  999
2013  1 31    8    3    2    2    3    5    3   14  999
2013  2  1   15    8    2    2    3    5    4   14  999
2013  2  2    6    3    2    2    3    5    5   14  999
2013  2  3    4    2    2    2    3    4    3   14  999
2013  2  4    3    2    2    2    3    6    4   15  999
2013  2  5    5    2    1    2    3    5    4   15  999
2013  2  6    4    2    1    2    3    5    4   15  999
2013  2  7    4    2    1    2    3    5    4   15  999
2013  2  8   12    6    1    2    3    4    5   14  999
2013  2  9   15    6    2    2    2    4    3   15  999
2013  2 10   15   10    2    2    2    5    4   16  999
2013  2 11    8    4    2    2    2    6    4   16  999
2013  2 12    4    2    2    2    2    5    4   16  999
2013  2 13    6    3    2    2    2    4    4   15  999
2013  2 14    4    2    2    2    2    4    4   15  999
2013  2 15   12    8    2    2    3    5    5   15  999
2013  2 16    6    3    2    3    4    6    4   16  999
2013  2 17   15    8    2    3    6    7    4   15  999
2013  2 18    8    4    2    4    6    7    4   15  999
2013  2 19    4    2    2    4    6    6    4   15  999
2013  2 20    2    1    2    3    5    6    4  999  999
2013  2 21    3    2    2    3    4    5    4   15  999
2013  2 22    4    2    2    3    4    6    4   15  999
2013  2 23    4    2    2    3    4    5    4   15  999
2013  2 24    3    1    2    3    5    6    4  999  999
2013  2 25    5    3    1    3    4    5    4   16  999
2013  2 26    5    3    3    4    4    6    4   16   10
2013  2 27    3    2    3    4    4    6    5   16   10
2013  2 28   12    8    3    4    4    6    3   14   10
2013  3  1   10    6    2    4    4    6    4   15  999
2013  3  2    8    5    2    4    5    6    4   16  999
2013  3  3    4    3    3    4    4    5    4   16    9
2013  3  4   16   12    3    4    6    5    4   16    9
2013  3  5   15   10    2    3    5    5    4   16    9
2013  3  6    5    3    2    3    3    4    5   14  999
2013  3  7    7    3    2    2    3    3    6   14  999
2013  3  8    4    2    1    2    2    3    9   15  999
2013  3  9    5    3    2    2    2    4   11   15  999
2013  3 10   15   10    2    2    2    2   17   15  999
2013  3 11   10    6    2    2    2    2   17   15    9
2013  3 12    5    2    2    2    2    2   17   16    9
2013  3 13   10    6    3    3    2    3    4   14    9
2013  3 14    6    3    2    2    2    2   17   15    9
2013  3 15    3    1    2    2    2    4   13   16  999
2013  3 16    6    3    2    2    2    5   15   15    9
2013  3 17    8    4    2    2    3    3    1   16    9
2013  3 18    5    2    2    2    4    2   17    1    9
2013  3 19    4    2    2    2    3    2   17    1  999
2013  3 20    4    3    3    3    2    2   17   14    9
2013  3 21   16    8    3    3    2    2   17   14    9
2013  3 22   12    6    3    3    2    4   11   14    9
2013  3 23    6    3    2    3    2    3    4   14  999
2013  3 24    3    2    2    3    2    4    4   15  999
2013  3 25    8    5    2    2    2    4    3   14  999
2013  3 26    6    4    2    2    2    3    5   14  999
2013  3 27    3    2    2    2    3    4    2    1  999
2013  3 28    2    1    1    1    2    4    3  999  999
2013  3 29    2    1    1    1    2    4    4  999  999
2013  3 30    8    5    1    1    2    4   16   16  999\
2013  3 31    8    5    1    1    2    5   16   16  999
2013  4  1   10    5    1    1    5    5   16   16  999
2013  4  2    7    3    3    3    5    3    1    1   10
2013  4  3    4    3    3    4    3    3    3    1   10
2013  4  4   15   10    3    4    2    3    4   15    9
2013  4  5   18   12    3    3    3    4    5   15    9
2013  4  6   10    6    3    3    2    4    5   16   11
2013  4  7    6    3    2    3    3    4    5   16   11
2013  4  8   15    6    3    3    3    4    5   14    5
2013  4  9    6    3    3    3    3    4    5   14    5
2013  4 10    3    2    2    3    3    4    5   14    5
2013  4 11    2    1    2    2    3    2   17  999    5
2013  4 12    2    1    2    2    3    3    7   14    5
2013  4 13    4    1    2    3    3    3    7   14    5
2013  4 14    5    2    2    3    3    4    9   14    5
2013  4 15    3    2    2    2    2    3    7   14    5
2013  4 16    2    1    1    2    2    2   17  999  999
2013  4 17    1    2    2    2    1    3    5  999    9
2013  4 18    6    4    1    2    2    4    5   15  999
2013  4 19    4    2    1    2    3    5    5   15  999
2013  4 20    3    2    2    2    3    3    7   15  999
2013  4 21    3    2    2    2    2    2   17   15  999
2013  4 22    3    2    2    2    2    4    9   16  999
2013  4 23    3    2    2    2    2    3    9   16  999
2013  4 24    3    1    1    2    1    2   17   16  999
2013  4 25    5    2    1    2    1    4    5   16  999
2013  4 26    3    1    2    2    2    5    5   16  999
2013  4 27    3    2    2    3    3    3    7   14   10
2013  4 28    5    3    4    4    3    2   17   14    9
2013  4 29    3    3    4    4    2    4    9   14    8
2013  4 30    2    3    3    4    1    2   17   15    8
2013  5  1    2    2    2    3    1    4    5   15    8
2013  5  2    3    1    2    2    2    4    5   15  999
2013  5  3    2    1    2    2    2    3    6   14  999
2013  5  4    2    1    2    2    2    2   17   15  999
2013  5  5    3    1    2    2    3    4    9   15  999
2013  5  6    2    1    2    2    2    3   16   16   11
2013  5  7    2    1    2    2    2    2   17   16   11
2013  5  8    2    2    3    3    2    2   17    1   10
2013  5  9    2    2    3    3    2    2   17  999   10
2013  5 10    4    2    2    2    2    3    1   16  999
2013  5 11    5    3    2    3    2    4    3   16  999
2013  5 12    4    3    3    3    3    6    4   16   11
2013  5 13    3    2    2    3    3    6    5   16   11
2013  5 14    2    2    2    3    3    5    4    1   10
2013  5 15    3    2    2    3    3    4    4    1   10
2013  5 16    2    6    6    6    3    4    5   14   10
2013  5 17    2    8    8    8    3    5    5   14   10
2013  5 18    3   10    8   10    2    3    6   14    9
2013  5 19    3   10    8   10    2    3    1   15    9
2013  5 20    3    8    8    8    2    2   17    1   10
2013  5 21    4    6    6    6    2    2   17    1    9
2013  5 22    8    6    5    6    2    2   17   14    9
2013  5 23    6    5    5    5    2    2   17   14    9
2013  5 24    4    3    3    4    2    4    5   14    9
2013  5 25    2    2    3    3    3    4    5   15    9
2013  5 26    1    1    2    3    3    4    5  999  999
2013  5 27    1    1    2    2    3    4    5  999  999
2013  5 28    1    1    2    2    3    4    5  999  999
2013  5 29    1    1    2    2    2    2   17  999  999
2013  5 30    1    1    2    2    2    3    5  999  999
2013  5 31    1    1    2    2    2    4    5  999  999
2013  6  1    2    1    2    3    3    4    5    1  999
2013  6  2    2    1    2    3    3    5    5  999  999
2013  6  3    3    3    3    3    3    5    5   16   11
2013  6  4    4    6    6    6    3    5    5   16    9
2013  6  5    3   10    8   10    3    5    5    1   10
2013  6  6    2    6    5    6    3    4    4    1    9
2013  6  7    1    4    3    4    3    4    5  999    9
2013  6  8    1    3    3    3    3    4    4  999    9
2013  6  9    1    2    2    2    2    4    4  999    9
2013  6 10    1    2    2    2    2    4    4  999  999
2013  6 11    1    2    3    3    2    5    4  999  999
2013  6 12    2    2    2    2    4    5    4  999  999
2013  6 13    2    2    3    3    5    5    4  999  999
2013  6 14    2    2    2    3    5    5    5    3  999
2013  6 15    2    2    3    3    5    4    5    3  999
2013  6 16    2    2    3    3    4    4    4    3  999
2013  6 17    1    2    2    2    4    4    4  999  999
2013  6 18    1    2    3    3    3    4    4  999  999
2013  6 19    1    2    2    2    3    4    5  999  999
2013  6 20    1    2    3    3    2    4    5  999  999
2013  6 21    1    2    2    2    2    4    5  999  999
2013  6 22    1    2    2    3    3    5    5  999  999
2013  6 23    1    2    2    3    3    5    5  999  999
2013  6 24    4    2    2    2    2    4    4   15  999
2013  6 25    3    2    3    3    2    5    3   16    9
2013  6 26    3    3    3    3    2    4    4   16    8
2013  6 27    2    3    3    3    2    4    5   16   11
2013  6 28    2    5    5    5    2    4    5  999   10
2013  6 29    2    4    4    4    2    4    5  999   10
2013  6 30    2    3    3    3    2    4    5    1    9
2013  7  1    2    2    2    3    2    4    4    1    9
2013  7  2    2    2    2    3    2    4    3   14   10
2013  7  3    2    2    2    2    2    4    4   15    9
2013  7  4    1    3    3    4    2    3    5  999   10
2013  7  5    2    3    3    3    3    2   17    3   10
2013  7  6    2    2    2    3    2    2   17    3    9
2013  7  7    1    1    2    2    2    2   17  999  999
2013  7  8    1    3    4    4    2    4    5  999    8
2013  7  9    1    3    3    4    2    5    5  999    8
2013  7 10    1    2    3    3    3    6    5  999    8
2013  7 11    2    2    3    3    4    6    5  999    9
2013  7 12    2    2    3    3    3    5    5  999    8
2013  7 13    1    1    2    2    2    4    5  999  999
