#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 01 16 42 999 99.0 99.0  1.77 13.33 10.20 315 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 17 12 999 99.0 99.0  1.50 12.50  9.37 315 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 17 42 999 99.0 99.0  1.58 13.33  9.51 314 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 18 12 999 99.0 99.0  1.43 12.50  8.75 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 18 42 999 99.0 99.0  1.52 12.50  8.92 312 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 19 12 999 99.0 99.0  1.29 14.29  7.63 314 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 19 42 999 99.0 99.0  1.63 13.33  9.25 304 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 20 12 999 99.0 99.0  1.56 12.50  9.19 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 01 20 42 999 99.0 99.0  1.64 13.33  9.79 311 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 21 12 999 99.0 99.0  1.42 11.76  8.86 312 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 21 42 999 99.0 99.0  1.42 14.29  8.98 304 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 22 12 999 99.0 99.0  1.54 12.50  8.75 311 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 22 42 999 99.0 99.0  1.42 12.50  8.12 322 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 23 12 999 99.0 99.0  1.39 11.76  7.88 315 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 01 23 42 999 99.0 99.0  1.48 12.50  8.47 314 9999.0 999.0  25.4 999.0 99.0 99.00
2011 01 02 00 12 999 99.0 99.0  1.47 12.50  8.15 314 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 00 42 999 99.0 99.0  1.47 11.76  8.34 318 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 01 12 999 99.0 99.0  1.29 13.33  7.74 315 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 01 42 999 99.0 99.0  1.37 13.33  7.85 314 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 02 12 999 99.0 99.0  1.45 11.76  8.57 314 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 02 42 999 99.0 99.0  1.47 13.33  8.83 314 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 03 12 999 99.0 99.0  1.45 11.76  8.68 312 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 03 42 999 99.0 99.0  1.38 14.29  8.50 315 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 04 12 999 99.0 99.0  1.27 11.76  8.37 310 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 04 42 999 99.0 99.0  1.19 13.33  7.97 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 05 12 999 99.0 99.0  1.52 12.50  9.04 310 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 05 42 999 99.0 99.0  1.33 13.33  8.64 317 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 06 12 999 99.0 99.0  1.40 13.33  8.71 319 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 06 42 999 99.0 99.0  1.36 13.33  8.33 314 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 07 12 999 99.0 99.0  1.42 13.33  8.51 318 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 07 42 999 99.0 99.0  1.29 13.33  8.17 312 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 08 12 999 99.0 99.0  1.32 13.33  7.99 308 9999.0 999.0  25.3 999.0 99.0 99.00
2011 01 02 08 42 999 99.0 99.0  1.22 12.50  7.61 321 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 09 12 999 99.0 99.0  1.36 13.33  8.19 319 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 09 42 999 99.0 99.0  1.39 12.50  8.37 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 10 12 999 99.0 99.0  1.42 13.33  8.32 307 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 10 42 999 99.0 99.0  1.38 12.50  8.35 310 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 11 12 999 99.0 99.0  1.43 13.33  8.62 307 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 11 42 999 99.0 99.0  1.46 12.50  8.57 321 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 12 12 999 99.0 99.0  1.46 12.50  8.40 318 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 12 42 999 99.0 99.0  1.48 12.50  8.24 315 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 13 12 999 99.0 99.0  1.52 12.50  8.14 319 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 13 42 999 99.0 99.0  1.51 12.50  7.66 315 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 14 12 999 99.0 99.0  1.67 11.76  8.43 321 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 14 42 999 99.0 99.0  1.68 20.00  8.89 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 15 12 999 99.0 99.0  1.61 20.00  8.73 311 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 15 42 999 99.0 99.0  1.64 12.50  8.80 307 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 16 12 999 99.0 99.0  1.75 20.00  9.64 307 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 16 42 999 99.0 99.0  1.79 18.18 10.04 312 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 17 12 999 99.0 99.0  1.71 20.00  9.60 310 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 02 17 42 999 99.0 99.0  2.08 20.00 11.18 310 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 18 12 999 99.0 99.0  2.20 18.18 11.86 314 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 18 42 999 99.0 99.0  2.32 18.18 12.62 311 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 19 12 999 99.0 99.0  1.97 20.00 11.40 312 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 19 42 999 99.0 99.0  2.16 18.18 11.31 308 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 20 12 999 99.0 99.0  2.48 18.18 12.08 310 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 20 42 999 99.0 99.0  2.67 18.18 12.27 312 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 21 12 999 99.0 99.0  2.54 16.67 11.13 311 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 21 42 999 99.0 99.0  2.46 18.18 10.73 305 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 22 12 999 99.0 99.0  2.55 20.00 10.61 305 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 22 42 999 99.0 99.0  2.68 18.18 10.71 310 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 23 12 999 99.0 99.0  2.96 16.67 11.17 314 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 02 23 42 999 99.0 99.0  2.85 18.18 10.92 311 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 00 12 999 99.0 99.0  2.38 16.67  9.28 308 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 00 42 999 99.0 99.0  2.62 18.18 10.27 305 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 01 42 999 99.0 99.0  2.54 16.67 10.16 321 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 02 12 999 99.0 99.0  3.09 16.67 11.60 312 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 02 42 999 99.0 99.0  2.87 15.38 11.44 315 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 03 12 999 99.0 99.0  3.17 15.38 11.90 308 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 03 42 999 99.0 99.0  3.05 18.18 11.62 305 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 04 12 999 99.0 99.0  3.03 15.38 11.98 312 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 04 42 999 99.0 99.0  2.75 16.67 10.90 308 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 05 12 999 99.0 99.0  2.58 16.67 10.85 315 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 05 42 999 99.0 99.0  2.39 14.29 10.09 317 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 06 12 999 99.0 99.0  2.86 14.29 11.32 321 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 06 42 999 99.0 99.0  2.71 14.29 10.80 318 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 07 12 999 99.0 99.0  2.71 18.18 10.46 317 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 07 42 999 99.0 99.0  2.39 15.38  9.94 318 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 08 12 999 99.0 99.0  2.34 13.33  9.63 318 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 08 42 999 99.0 99.0  2.51 16.67 10.41 314 9999.0 999.0  25.2 999.0 99.0 99.00
2011 01 03 09 42 999 99.0 99.0  2.35 15.38  9.44 314 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 10 12 999 99.0 99.0  2.27 14.29  9.35 315 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 10 42 999 99.0 99.0  2.31 16.67  9.71 307 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 11 12 999 99.0 99.0  2.44 14.29 10.37 312 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 11 42 999 99.0 99.0  2.82 16.67 11.32 307 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 12 12 999 99.0 99.0  2.43 15.38 10.50 308 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 12 42 999 99.0 99.0  2.28 15.38  9.59 307 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 13 42 999 99.0 99.0  2.45 15.38  9.85 308 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 14 12 999 99.0 99.0  2.42 15.38 10.06 314 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 14 42 999 99.0 99.0  2.61 14.29 10.55 322 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 15 12 999 99.0 99.0  2.57 14.29 10.00 324 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 15 42 999 99.0 99.0  2.41 13.33  9.41 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 03 16 12 999 99.0 99.0  2.29 15.38  9.61 317 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 03 16 42 999 99.0 99.0  2.21 13.33  9.35 318 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 03 17 12 999 99.0 99.0  1.99 14.29  8.92 317 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 03 17 42 999 99.0 99.0  2.35 13.33 10.13 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 03 18 42 999 99.0 99.0  2.04 15.38  9.81 312 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 19 12 999 99.0 99.0  2.15 13.33  9.83 324 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 19 42 999 99.0 99.0  2.22 14.29  9.81 321 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 20 12 999 99.0 99.0  1.98 15.38  9.16 311 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 03 21 12 999 99.0 99.0  2.21 14.29  9.19 315 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 21 42 999 99.0 99.0  2.20 12.50  8.70 318 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 22 12 999 99.0 99.0  2.27 14.29  8.67 311 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 22 42 999 99.0 99.0  2.29 13.33  8.77 314 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 23 12 999 99.0 99.0  2.26 15.38  8.67 304 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 03 23 42 999 99.0 99.0  2.25 15.38  8.72 314 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 04 00 12 999 99.0 99.0  1.97 13.33  7.44 324 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 04 00 42 999 99.0 99.0  2.05 14.29  7.62 311 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 04 01 12 999 99.0 99.0  2.17 15.38  8.01 304 9999.0 999.0  25.1 999.0 99.0 99.00
2011 01 04 01 42 999 99.0 99.0  2.08 13.33  7.78 310 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 02 12 999 99.0 99.0  1.97 14.29  7.28 314 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 02 42 999 99.0 99.0  2.16 14.29  7.91 312 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 03 12 999 99.0 99.0  1.87 13.33  7.30 314 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 03 42 999 99.0 99.0  1.82 14.29  7.16 314 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 04 12 999 99.0 99.0  1.93 14.29  7.82 308 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 04 42 999 99.0 99.0  2.03 13.33  8.19 324 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 05 12 999 99.0 99.0  1.81 14.29  7.80 311 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 05 42 999 99.0 99.0  1.81 13.33  7.83 305 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 06 12 999 99.0 99.0  1.77 14.29  7.53 312 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 06 42 999 99.0 99.0  1.77 15.38  7.65 310 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 07 12 999 99.0 99.0  2.10 14.29  8.49 321 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 07 42 999 99.0 99.0  2.00 14.29  7.99 319 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 08 12 999 99.0 99.0  1.83 14.29  7.40 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 08 42 999 99.0 99.0  1.87 14.29  7.83 315 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 09 42 999 99.0 99.0  1.75 14.29  7.66 319 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 10 12 999 99.0 99.0  1.86 13.33  7.85 315 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 10 42 999 99.0 99.0  1.90 14.29  7.78 307 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 11 12 999 99.0 99.0  1.67 14.29  7.42 308 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 11 42 999 99.0 99.0  1.79 12.50  8.09 324 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 12 12 999 99.0 99.0  1.77 14.29  7.84 321 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 12 42 999 99.0 99.0  1.78 14.29  7.78 314 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 13 12 999 99.0 99.0  1.69 14.29  7.50 314 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 13 42 999 99.0 99.0  1.97 13.33  8.71 315 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 14 12 999 99.0 99.0  1.79 13.33  7.79 326 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 14 42 999 99.0 99.0  1.79 14.29  7.87 317 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 15 12 999 99.0 99.0  1.63 14.29  7.37 321 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 15 42 999 99.0 99.0  1.68 12.50  7.58 324 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 16 12 999 99.0 99.0  1.49 14.29  7.27 314 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 16 42 999 99.0 99.0  1.68 14.29  7.85 318 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 17 12 999 99.0 99.0  1.61 13.33  7.73 317 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 17 42 999 99.0 99.0  1.64 14.29  8.00 324 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 18 12 999 99.0 99.0  1.69 12.50  7.98 325 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 19 12 999 99.0 99.0  1.56 12.50  7.40 325 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 19 42 999 99.0 99.0  1.68 12.50  8.11 328 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 20 12 999 99.0 99.0  1.64 13.33  7.95 318 9999.0 999.0  24.7 999.0 99.0 99.00
2011 01 04 20 42 999 99.0 99.0  1.59 13.33  7.54 321 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 04 21 12 999 99.0 99.0  1.52 12.50  7.17 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 21 42 999 99.0 99.0  1.64 13.33  7.42 307 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 22 12 999 99.0 99.0  1.73 13.33  7.46 321 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 04 22 42 999 99.0 99.0  1.71 11.76  7.24 318 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 23 12 999 99.0 99.0  1.69 13.33  7.17 315 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 04 23 42 999 99.0 99.0  1.72 13.33  7.23 325 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 00 12 999 99.0 99.0  1.64 13.33  7.15 319 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 00 42 999 99.0 99.0  1.69 13.33  7.06 312 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 01 12 999 99.0 99.0  1.70 12.50  7.15 326 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 01 42 999 99.0 99.0  1.63 13.33  6.80 328 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 02 12 999 99.0 99.0  1.64 13.33  7.19 321 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 02 42 999 99.0 99.0  1.65 13.33  7.20 315 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 03 12 999 99.0 99.0  1.87 11.76  7.94 322 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 03 42 999 99.0 99.0  1.79 13.33  7.72 311 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 04 12 999 99.0 99.0  1.77 12.50  7.79 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 04 42 999 99.0 99.0  1.80 12.50  7.51 315 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 05 12 999 99.0 99.0  1.71 12.50  7.82 311 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 05 42 999 99.0 99.0  1.51 12.50  7.82 318 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 06 12 999 99.0 99.0  1.69 12.50  8.81 319 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 06 42 999 99.0 99.0  1.54 11.76  7.95 317 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 07 12 999 99.0 99.0  1.57 11.76  7.73 325 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 07 42 999 99.0 99.0  1.56 12.50  7.88 335 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 08 12 999 99.0 99.0  1.77 18.18  8.94 310 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 08 42 999 99.0 99.0  1.82 18.18  8.31 310 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 09 12 999 99.0 99.0  1.85 12.50  8.51 324 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 09 42 999 99.0 99.0  1.70 16.67  7.95 311 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 10 12 999 99.0 99.0  1.73 12.50  8.05 318 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 10 42 999 99.0 99.0  1.78 18.18  9.01 307 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 11 12 999 99.0 99.0  1.80 18.18  8.76 312 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 11 42 999 99.0 99.0  1.96 18.18  9.37 312 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 12 42 999 99.0 99.0  2.06 18.18 10.51 311 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 13 12 999 99.0 99.0  2.11 16.67 10.87 312 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 13 42 999 99.0 99.0  2.10 18.18 10.96 305 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 14 12 999 99.0 99.0  2.22 18.18 11.30 305 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 14 42 999 99.0 99.0  2.18 16.67 11.34 315 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 15 12 999 99.0 99.0  2.06 16.67 10.62 321 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 15 42 999 99.0 99.0  2.16 16.67 11.40 317 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 16 12 999 99.0 99.0  2.41 16.67 12.43 318 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 16 42 999 99.0 99.0  2.34 16.67 12.21 307 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 17 12 999 99.0 99.0  2.26 16.67 11.75 310 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 17 42 999 99.0 99.0  2.02 16.67 11.03 317 9999.0 999.0  24.8 999.0 99.0 99.00
2011 01 05 18 12 999 99.0 99.0  2.15 16.67 11.19 308 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 18 42 999 99.0 99.0  2.65 15.38 12.82 318 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 19 12 999 99.0 99.0  2.65 16.67 12.53 318 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 19 42 999 99.0 99.0  2.73 16.67 12.68 317 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 20 12 999 99.0 99.0  2.43 16.67 12.43 310 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 20 42 999 99.0 99.0  2.56 15.38 12.73 318 9999.0 999.0  24.9 999.0 99.0 99.00
2011 01 05 21 12 999 99.0 99.0  2.31 15.38 12.17 321 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 21 42 999 99.0 99.0  2.36 16.67 12.13 318 9999.0 999.0  25.0 999.0 99.0 99.00
2011 01 05 22 12 999 99.0 99.0  2.70 16.67 12.46 317 9999.0 999.0  25.1 999.0 99.0 99.00
