#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 01 09 04 999 99.0 99.0  2.67 13.33 10.47 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 09 34 999 99.0 99.0  2.48 13.33 10.27 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 10 04 999 99.0 99.0  2.39 12.50 10.32 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 10 34 999 99.0 99.0  2.39 11.76 10.33 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 11 04 999 99.0 99.0  2.54 13.33 10.64 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 11 34 999 99.0 99.0  2.60 12.50 10.54 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 12 04 999 99.0 99.0  2.44 13.33 10.95 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 12 34 999 99.0 99.0  2.77 14.29 11.53 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 13 04 999 99.0 99.0  2.34 13.33 11.28 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 13 34 999 99.0 99.0  2.45 12.50 11.13 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 14 04 999 99.0 99.0  2.59 14.29 11.35 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 14 34 999 99.0 99.0  2.58 13.33 11.37 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 15 04 999 99.0 99.0  3.00 14.29 11.80 325 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 15 34 999 99.0 99.0  2.87 13.33 11.31 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 16 04 999 99.0 99.0  2.87 13.33 11.17 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 16 34 999 99.0 99.0  2.85 14.29 11.57 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 17 04 999 99.0 99.0  3.23 13.33 11.93 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 17 34 999 99.0 99.0  3.14 14.29 11.88 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 18 04 999 99.0 99.0  3.43 14.29 11.77 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 18 34 999 99.0 99.0  3.13 13.33 11.69 313 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 19 04 999 99.0 99.0  3.01 14.29 11.38 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 19 34 999 99.0 99.0  2.88 14.29 11.46 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 20 04 999 99.0 99.0  3.37 14.29 11.91 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 20 34 999 99.0 99.0  3.33 13.33 11.60 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 21 04 999 99.0 99.0  3.03 13.33 11.31 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 01 21 34 999 99.0 99.0  3.41 14.29 11.57 307 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 01 22 04 999 99.0 99.0  2.80 14.29 11.05 313 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 22 34 999 99.0 99.0  2.84 13.33 10.91 317 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 23 04 999 99.0 99.0  2.67 11.76 10.55 320 9999.0 999.0  25.4 999.0 99.0 99.00
2016 01 01 23 34 999 99.0 99.0  2.83 14.29 10.41 314 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 00 04 999 99.0 99.0  2.88 14.29 10.58 318 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 00 34 999 99.0 99.0  2.83 13.33 10.71 321 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 01 04 999 99.0 99.0  2.54 12.50 10.23 328 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 02 01 34 999 99.0 99.0  2.86 13.33 10.53 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 02 02 04 999 99.0 99.0  2.61 13.33  9.14 313 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 02 34 999 99.0 99.0  2.80 12.50  8.78 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 03 04 999 99.0 99.0  2.81 14.29  8.92 324 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 03 34 999 99.0 99.0  2.93 12.50  8.47 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 04 04 999 99.0 99.0  3.05 13.33  8.84 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 04 34 999 99.0 99.0  3.23 13.33  8.65 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 05 04 999 99.0 99.0  3.32 15.38  8.85 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 05 34 999 99.0 99.0  3.82 14.29  9.66 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 06 04 999 99.0 99.0  3.96 15.38  9.74 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 06 34 999 99.0 99.0  3.87 14.29  9.69 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 07 04 999 99.0 99.0  4.40 14.29 10.29 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 07 34 999 99.0 99.0  5.02 14.29 10.91 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 08 04 999 99.0 99.0  4.31 13.33  9.97 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 08 34 999 99.0 99.0  4.16 14.29  9.97 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 09 04 999 99.0 99.0  4.31 14.29 10.07 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 09 34 999 99.0 99.0  4.23 15.38 10.28 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 10 34 999 99.0 99.0  4.38 15.38 10.30 330 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 11 04 999 99.0 99.0  4.60 15.38 10.84 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 11 34 999 99.0 99.0  4.07 14.29 10.42 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 12 04 999 99.0 99.0  4.52 14.29 10.98 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 12 34 999 99.0 99.0  3.90 14.29 10.29 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 13 04 999 99.0 99.0  3.59 13.33  9.89 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 14 04 999 99.0 99.0  3.77 14.29 10.97 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 14 34 999 99.0 99.0  3.79 15.38 10.56 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 15 04 999 99.0 99.0  3.38 13.33 10.21 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 15 34 999 99.0 99.0  3.38 15.38 10.06 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 16 04 999 99.0 99.0  3.43 13.33 10.09 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 16 34 999 99.0 99.0  3.41 14.29 10.00 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 17 04 999 99.0 99.0  3.48 12.50 10.14 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 17 34 999 99.0 99.0  3.53 15.38 10.11 309 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 18 04 999 99.0 99.0  3.52 12.50 10.22 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 18 34 999 99.0 99.0  3.48 14.29 10.10 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 19 04 999 99.0 99.0  3.09 14.29  9.52 314 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 19 34 999 99.0 99.0  3.46 14.29 10.36 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 20 04 999 99.0 99.0  3.36 14.29 10.29 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 20 34 999 99.0 99.0  3.10 12.50  9.66 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 21 04 999 99.0 99.0  3.03 14.29  9.75 314 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 21 34 999 99.0 99.0  3.37 11.11 10.07 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 02 22 04 999 99.0 99.0  3.24 14.29 10.10 314 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 22 34 999 99.0 99.0  3.26 14.29 10.39 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 23 04 999 99.0 99.0  2.93 12.50  9.77 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 02 23 34 999 99.0 99.0  3.55 13.33 10.60 317 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 00 04 999 99.0 99.0  3.43 14.29 10.58 314 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 00 34 999 99.0 99.0  3.12 14.29 10.18 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 01 04 999 99.0 99.0  3.14 14.29 10.10 327 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 01 34 999 99.0 99.0  2.95 14.29 10.12 330 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 02 04 999 99.0 99.0  3.04 14.29 10.28 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 03 02 34 999 99.0 99.0  2.93 13.33 10.13 327 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 03 04 999 99.0 99.0  3.09 13.33 10.19 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 03 34 999 99.0 99.0  2.97 13.33 10.39 331 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 04 04 999 99.0 99.0  3.22 13.33 10.59 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 04 34 999 99.0 99.0  3.23 13.33 10.74 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 05 04 999 99.0 99.0  3.14 13.33 10.84 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 05 34 999 99.0 99.0  3.21 13.33 10.95 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 06 04 999 99.0 99.0  3.24 14.29 10.93 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 06 34 999 99.0 99.0  3.30 12.50 10.97 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 07 04 999 99.0 99.0  2.98 12.50 10.35 331 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 07 34 999 99.0 99.0  3.73 14.29 11.21 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 08 04 999 99.0 99.0  3.44 13.33 10.98 337 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 08 34 999 99.0 99.0  3.22 14.29 10.88 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 09 04 999 99.0 99.0  3.85 14.29 11.21 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 09 34 999 99.0 99.0  3.64 14.29 11.14 330 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 10 04 999 99.0 99.0  3.49 14.29 10.95 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 10 34 999 99.0 99.0  3.68 14.29 11.16 316 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 11 04 999 99.0 99.0  3.59 13.33 11.12 314 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 11 34 999 99.0 99.0  3.78 13.33 11.15 316 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 12 04 999 99.0 99.0  3.45 12.50 10.98 332 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 12 34 999 99.0 99.0  3.72 13.33 11.09 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 13 04 999 99.0 99.0  3.27 11.76 10.63 334 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 13 34 999 99.0 99.0  3.19 14.29 10.67 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 14 04 999 99.0 99.0  3.44 14.29 10.90 314 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 14 34 999 99.0 99.0  3.47 14.29 11.07 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 15 04 999 99.0 99.0  3.38 12.50 10.89 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 15 34 999 99.0 99.0  3.35 14.29 10.94 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 16 04 999 99.0 99.0  3.05 14.29 10.77 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 16 34 999 99.0 99.0  2.81 13.33 10.41 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 17 04 999 99.0 99.0  3.28 13.33 11.00 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 17 34 999 99.0 99.0  3.26 12.50 10.99 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 18 04 999 99.0 99.0  3.12 13.33 10.92 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 18 34 999 99.0 99.0  2.86 12.50 10.67 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 19 04 999 99.0 99.0  2.81 14.29 10.74 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 19 34 999 99.0 99.0  2.92 12.50 10.85 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 20 04 999 99.0 99.0  2.94 12.50 10.94 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 20 34 999 99.0 99.0  2.69 13.33 10.93 309 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 21 04 999 99.0 99.0  3.26 14.29 11.27 330 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 21 34 999 99.0 99.0  2.87 14.29 11.19 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 22 04 999 99.0 99.0  2.84 13.33 10.92 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 03 22 34 999 99.0 99.0  2.95 13.33 10.92 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 23 04 999 99.0 99.0  2.96 14.29 11.01 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 03 23 34 999 99.0 99.0  2.96 14.29 10.92 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 00 04 999 99.0 99.0  2.82 13.33 11.02 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 00 34 999 99.0 99.0  3.04 13.33 11.45 311 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 01 04 999 99.0 99.0  2.92 14.29 10.97 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 01 34 999 99.0 99.0  2.79 13.33 10.83 309 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 02 04 999 99.0 99.0  2.76 14.29 10.94 314 9999.0 999.0  25.3 999.0 99.0 99.00
2016 01 04 02 34 999 99.0 99.0  2.64 13.33 10.92 318 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 03 04 999 99.0 99.0  2.48 12.50 10.53 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 04 03 34 999 99.0 99.0  2.56 14.29 10.97 311 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 04 04 999 99.0 99.0  3.08 13.33 11.49 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 04 34 999 99.0 99.0  2.80 12.50 10.95 316 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 05 04 999 99.0 99.0  2.65 13.33 10.91 314 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 04 05 34 999 99.0 99.0  2.68 13.33 10.79 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 06 04 999 99.0 99.0  3.18 13.33 11.31 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 06 34 999 99.0 99.0  3.08 13.33 11.11 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 07 04 999 99.0 99.0  2.88 13.33 10.72 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 07 34 999 99.0 99.0  3.10 12.50 10.67 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 08 04 999 99.0 99.0  3.56 13.33 11.65 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 08 34 999 99.0 99.0  2.88 13.33 10.98 316 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 09 04 999 99.0 99.0  2.84 11.76 10.99 320 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 09 34 999 99.0 99.0  2.99 13.33 11.01 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 10 04 999 99.0 99.0  3.02 13.33 11.34 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 10 34 999 99.0 99.0  3.15 12.50 11.29 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 11 04 999 99.0 99.0  2.97 12.50 11.12 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 11 34 999 99.0 99.0  2.90 15.38 11.16 314 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 12 04 999 99.0 99.0  2.97 12.50 11.22 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 12 34 999 99.0 99.0  3.14 12.50 11.16 314 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 13 04 999 99.0 99.0  3.01 15.38 11.49 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 13 34 999 99.0 99.0  3.09 15.38 11.74 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 14 04 999 99.0 99.0  2.90 14.29 11.66 306 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 14 34 999 99.0 99.0  2.99 18.18 11.53 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 15 04 999 99.0 99.0  3.21 14.29 11.76 313 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 15 34 999 99.0 99.0  3.22 18.18 11.54 318 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 16 04 999 99.0 99.0  3.32 18.18 12.14 325 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 16 34 999 99.0 99.0  3.40 16.67 12.16 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 17 04 999 99.0 99.0  3.39 16.67 12.07 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 17 34 999 99.0 99.0  3.70 16.67 13.10 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 18 04 999 99.0 99.0  3.58 15.38 12.74 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 18 34 999 99.0 99.0  3.65 16.67 12.88 323 9999.0 999.0  24.9 999.0 99.0 99.00
2016 01 04 19 04 999 99.0 99.0  4.33 16.67 13.89 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 19 34 999 99.0 99.0  4.08 15.38 13.46 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 20 04 999 99.0 99.0  4.18 16.67 13.85 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 20 34 999 99.0 99.0  5.14 16.67 14.29 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 21 04 999 99.0 99.0  4.71 16.67 13.66 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 21 34 999 99.0 99.0  4.94 15.38 13.85 313 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 22 04 999 99.0 99.0  4.81 16.67 13.64 321 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 22 34 999 99.0 99.0  4.87 15.38 13.77 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 23 04 999 99.0 99.0  4.81 16.67 13.65 311 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 04 23 34 999 99.0 99.0  4.42 15.38 13.22 314 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 00 04 999 99.0 99.0  4.26 15.38 12.74 325 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 00 34 999 99.0 99.0  4.09 14.29 12.27 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 01 04 999 99.0 99.0  4.26 14.29 12.76 320 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 01 34 999 99.0 99.0  3.90 16.67 12.05 313 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 02 04 999 99.0 99.0  4.16 16.67 12.57 318 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 02 34 999 99.0 99.0  4.61 15.38 12.97 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 03 04 999 99.0 99.0  3.75 13.33 11.71 323 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 03 34 999 99.0 99.0  4.10 15.38 12.47 316 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 04 04 999 99.0 99.0  4.34 15.38 12.88 317 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 04 34 999 99.0 99.0  4.43 15.38 13.27 318 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 05 04 999 99.0 99.0  3.62 15.38 12.20 316 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 05 34 999 99.0 99.0  4.03 13.33 12.04 330 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 06 04 999 99.0 99.0  3.93 14.29 11.93 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 06 34 999 99.0 99.0  4.17 15.38 12.29 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 07 04 999 99.0 99.0  3.82 15.38 12.11 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 07 34 999 99.0 99.0  3.81 14.29 11.65 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 08 04 999 99.0 99.0  3.71 12.50 11.62 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 08 34 999 99.0 99.0  3.61 14.29 11.29 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 09 04 999 99.0 99.0  3.28 15.38 11.28 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 09 34 999 99.0 99.0  3.92 14.29 11.49 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 10 04 999 99.0 99.0  3.84 15.38 11.35 323 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 10 34 999 99.0 99.0  3.80 15.38 11.53 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 11 04 999 99.0 99.0  3.75 15.38 11.04 324 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 11 34 999 99.0 99.0  3.62 15.38 11.26 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 12 04 999 99.0 99.0  3.66 15.38 11.25 320 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 12 34 999 99.0 99.0  3.66 15.38 11.00 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 13 04 999 99.0 99.0  3.44 15.38 10.80 321 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 13 34 999 99.0 99.0  3.34 15.38 10.85 328 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 14 04 999 99.0 99.0  3.95 14.29 11.63 325 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 14 34 999 99.0 99.0  3.48 14.29 10.73 328 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 15 04 999 99.0 99.0  3.48 14.29 10.79 328 9999.0 999.0  25.2 999.0 99.0 99.00
2016 01 05 15 34 999 99.0 99.0  3.31 15.38 11.22 328 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 16 04 999 99.0 99.0  3.42 15.38 11.03 330 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 16 34 999 99.0 99.0  2.85 13.33  9.99 331 9999.0 999.0  25.1 999.0 99.0 99.00
2016 01 05 17 04 999 99.0 99.0  3.22 14.29 10.93 328 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 17 34 999 99.0 99.0  3.21 14.29 10.95 323 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 18 04 999 99.0 99.0  2.93 14.29 10.67 327 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 18 34 999 99.0 99.0  2.97 14.29 10.54 324 9999.0 999.0  25.0 999.0 99.0 99.00
2016 01 05 19 04 999 99.0 99.0  2.93 14.29 10.59 327 9999.0 999.0  25.0 999.0 99.0 99.00
