#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 03 30 23 20 999 99.0 99.0  1.59 14.29  7.05 311 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 30 23 50 999 99.0 99.0  1.81 14.29  7.46 302 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 00 20 999 99.0 99.0  1.85 14.29  7.87 309 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 00 50 999 99.0 99.0  1.78 14.29  7.73 311 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 01 20 999 99.0 99.0  1.83 14.29  7.39 304 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 01 50 999 99.0 99.0  1.81 13.33  6.97 314 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 02 20 999 99.0 99.0  1.90 14.29  7.19 307 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 02 50 999 99.0 99.0  2.11 13.33  7.34 310 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 03 20 999 99.0 99.0  1.97 13.33  7.07 306 9999.0 999.0  24.8 999.0 99.0 99.00
2015 03 31 03 50 999 99.0 99.0  1.88 13.33  6.91 306 9999.0 999.0  24.7 999.0 99.0 99.00
2015 03 31 04 20 999 99.0 99.0  1.92 14.29  7.21 314 9999.0 999.0  24.7 999.0 99.0 99.00
2015 03 31 04 50 999 99.0 99.0  2.00  7.14  6.92  17 9999.0 999.0  24.7 999.0 99.0 99.00
2015 03 31 05 20 999 99.0 99.0  1.92  7.69  7.08   6 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 03 21 04 999 99.0 99.0  1.50  9.09  6.16  41 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 03 21 34 999 99.0 99.0  1.44  8.33  6.02  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 03 22 04 999 99.0 99.0  1.38  9.09  6.01  54 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 03 22 34 999 99.0 99.0  1.40  9.09  6.02  50 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 03 23 04 999 99.0 99.0  1.43  9.09  6.09  47 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 03 23 34 999 99.0 99.0  1.38  9.09  6.05  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 00 04 999 99.0 99.0  1.41  9.09  5.88  33 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 00 34 999 99.0 99.0  1.40  9.09  5.58  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 01 04 999 99.0 99.0  1.50  9.09  5.74  41 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 01 34 999 99.0 99.0  1.36  9.09  5.47  39 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 02 04 999 99.0 99.0  1.32  9.09  5.50  43 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 02 34 999 99.0 99.0  1.40  9.09  5.74  41 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 03 04 999 99.0 99.0  1.39  9.09  5.63  39 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 03 34 999 99.0 99.0  1.47  8.33  6.01  43 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 04 04 999 99.0 99.0  1.45  9.09  5.88  41 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 04 34 999 99.0 99.0  1.36  9.09  5.68  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 05 04 999 99.0 99.0  1.38  9.09  5.74  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 05 34 999 99.0 99.0  1.37  9.09  5.87  43 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 06 04 999 99.0 99.0  1.42  9.09  6.05  43 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 06 34 999 99.0 99.0  1.49  9.09  6.32  43 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 07 04 999 99.0 99.0  1.56  9.09  6.56  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 07 34 999 99.0 99.0  1.49  9.09  6.53  47 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 08 04 999 99.0 99.0  1.23  9.09  6.35  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 08 34 999 99.0 99.0  1.46  9.09  6.73  46 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 09 04 999 99.0 99.0  1.48  9.09  6.56  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 09 34 999 99.0 99.0  1.54  9.88  6.71  40 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 10 04 999 99.0 99.0  1.63  9.09  6.94  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 10 34 999 99.0 99.0  1.53  9.09  6.57  39 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 11 04 999 99.0 99.0  1.48  9.09  6.49  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 11 34 999 99.0 99.0  1.60  9.88  6.56  43 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 12 04 999 99.0 99.0  1.60  9.88  6.59  40 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 12 34 999 99.0 99.0  1.58  9.09  6.28  41 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 13 04 999 99.0 99.0  1.49  9.88  6.29  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 13 34 999 99.0 99.0  1.51  9.09  6.35  51 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 14 04 999 99.0 99.0  1.61  9.09  6.63  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 14 34 999 99.0 99.0  1.54  9.09  6.35  43 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 15 04 999 99.0 99.0  1.62  9.88  6.60  43 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 15 34 999 99.0 99.0  1.50  9.88  6.19  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 16 04 999 99.0 99.0  1.51  9.09  6.33  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 16 34 999 99.0 99.0  1.56  9.88  6.19  50 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 17 04 999 99.0 99.0  1.63 10.53  6.63  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 17 34 999 99.0 99.0  1.66 10.53  6.71  41 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 18 04 999 99.0 99.0  1.76  9.88  6.95  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 18 34 999 99.0 99.0  1.65 10.53  6.97  47 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 19 04 999 99.0 99.0  1.54  9.88  6.77  41 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 19 34 999 99.0 99.0  1.56  9.88  7.07  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 20 04 999 99.0 99.0  1.60  9.88  7.16  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 04 20 34 999 99.0 99.0  1.65 10.53  7.11  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 21 04 999 99.0 99.0  1.69  9.88  6.92  50 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 21 34 999 99.0 99.0  1.60  9.88  6.98  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 22 04 999 99.0 99.0  1.79  9.88  7.36  50 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 22 34 999 99.0 99.0  1.74  9.88  7.22  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 04 23 04 999 99.0 99.0  1.82  9.88  7.11  55 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 04 23 34 999 99.0 99.0  1.72 10.53  6.89  40 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 00 04 999 99.0 99.0  1.70  9.88  6.69  48 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 01 04 999 99.0 99.0  1.59 10.53  6.55  41 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 01 34 999 99.0 99.0  1.61  9.88  6.21  48 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 02 04 999 99.0 99.0  1.54  9.88  6.11  39 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 02 34 999 99.0 99.0  1.42  9.88  6.02  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 03 04 999 99.0 99.0  1.46  9.09  6.03  43 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 04 04 999 99.0 99.0  1.46  9.88  5.80  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 04 34 999 99.0 99.0  1.47  9.09  5.91  40 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 05 04 999 99.0 99.0  1.48  9.88  6.07  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 05 34 999 99.0 99.0  1.39  9.09  5.90  44 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 06 04 999 99.0 99.0  1.46  9.88  6.24  51 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 06 34 999 99.0 99.0  1.36  9.88  5.94  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 07 04 999 99.0 99.0  1.36  9.88  5.80  23 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 07 34 999 99.0 99.0  1.37  9.88  5.88  40 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 08 04 999 99.0 99.0  1.43  9.88  5.99  40 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 08 34 999 99.0 99.0  1.41  9.09  6.08  46 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 09 04 999 99.0 99.0  1.48  9.88  6.12  34 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 05 09 34 999 99.0 99.0  1.54  9.88  6.27  40 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 10 04 999 99.0 99.0  1.57  9.88  6.05  40 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 10 34 999 99.0 99.0  1.56  7.14  5.86  41 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 11 04 999 99.0 99.0  1.69  9.09  6.15  46 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 11 34 999 99.0 99.0  1.63  9.88  5.95  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 05 12 04 999 99.0 99.0  1.65  9.09  5.81  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 12 34 999 99.0 99.0  1.69  9.09  5.79  47 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 13 04 999 99.0 99.0  1.56  8.33  5.79  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 13 34 999 99.0 99.0  1.60  6.67  5.67  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 14 04 999 99.0 99.0  1.68  9.88  5.82  37 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 14 34 999 99.0 99.0  1.55  7.69  5.70  48 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 15 04 999 99.0 99.0  1.66  9.09  6.01  43 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 16 04 999 99.0 99.0  1.56  9.09  5.68  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 16 34 999 99.0 99.0  1.61  7.69  5.79  47 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 17 04 999 99.0 99.0  1.59  9.09  5.67  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 17 34 999 99.0 99.0  1.60  9.09  5.82  41 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 18 04 999 99.0 99.0  1.60  9.88  5.91  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 18 34 999 99.0 99.0  1.53  9.09  5.74  47 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 19 04 999 99.0 99.0  1.46 11.11  5.67 324 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 19 34 999 99.0 99.0  1.45 10.53  5.90   6 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 20 04 999 99.0 99.0  1.45  9.88  5.92  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 05 20 34 999 99.0 99.0  1.46  9.09  6.02  50 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 21 04 999 99.0 99.0  1.47  9.88  6.24  27 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 21 34 999 99.0 99.0  1.41  8.33  5.84  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 22 04 999 99.0 99.0  1.43 11.11  6.15 358 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 22 34 999 99.0 99.0  1.54  9.88  5.93  32 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 23 04 999 99.0 99.0  1.54  9.88  5.83  37 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 05 23 34 999 99.0 99.0  1.52 11.76  5.72 335 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 00 04 999 99.0 99.0  1.64  9.88  6.01  39 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 00 34 999 99.0 99.0  1.50 11.76  5.82 330 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 01 04 999 99.0 99.0  1.49  9.88  5.73  36 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 01 34 999 99.0 99.0  1.47  8.33  5.61  46 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 02 04 999 99.0 99.0  1.52  9.09  5.62  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 02 34 999 99.0 99.0  1.42  9.09  5.36  32 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 03 04 999 99.0 99.0  1.42 11.11  5.66 347 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 03 34 999 99.0 99.0  1.46 11.11  5.71 330 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 04 04 999 99.0 99.0  1.36  9.09  5.36  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 04 34 999 99.0 99.0  1.46  9.09  5.74  36 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 05 04 999 99.0 99.0  1.43  9.88  5.55  10 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 05 34 999 99.0 99.0  1.44  9.88  5.76  12 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 06 04 999 99.0 99.0  1.40  9.88  5.51  16 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 06 06 34 999 99.0 99.0  1.42  9.09  5.60  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 07 04 999 99.0 99.0  1.53  9.09  5.63  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 07 34 999 99.0 99.0  1.64  9.88  5.92  34 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 08 04 999 99.0 99.0  1.57  9.88  5.87  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 08 34 999 99.0 99.0  1.55  9.09  6.06  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 09 04 999 99.0 99.0  1.48  9.09  6.08  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 09 34 999 99.0 99.0  1.55  9.09  6.16  40 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 10 04 999 99.0 99.0  1.47  9.09  5.92  40 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 10 34 999 99.0 99.0  1.49  9.88  6.13  34 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 11 04 999 99.0 99.0  1.59  9.09  6.29  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 11 34 999 99.0 99.0  1.74  9.88  6.40  23 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 12 04 999 99.0 99.0  1.71  9.88  6.16  27 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 12 34 999 99.0 99.0  1.68  9.09  6.14  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 13 04 999 99.0 99.0  1.73  8.33  6.06  37 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 13 34 999 99.0 99.0  1.63  8.33  5.70  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 14 04 999 99.0 99.0  1.67  9.88  5.66  29 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 14 34 999 99.0 99.0  1.58  9.09  5.75  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 15 04 999 99.0 99.0  1.69  9.09  5.75  37 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 06 15 34 999 99.0 99.0  1.60  9.09  5.42  33 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 16 04 999 99.0 99.0  1.67  9.09  5.54  43 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 16 34 999 99.0 99.0  1.62  9.09  5.68  37 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 17 04 999 99.0 99.0  1.50  8.33  5.49  40 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 17 34 999 99.0 99.0  1.51  9.88  5.65  12 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 18 04 999 99.0 99.0  1.54  9.09  5.79  39 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 18 34 999 99.0 99.0  1.46  8.33  5.64  46 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 19 04 999 99.0 99.0  1.41  9.09  5.87  39 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 19 34 999 99.0 99.0  1.46  9.09  5.91  44 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 06 20 04 999 99.0 99.0  1.47  9.09  6.10  39 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 07 00 04 999 99.0 99.0  1.41  9.09  5.84  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 00 34 999 99.0 99.0  1.48 15.38  6.06 316 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 01 04 999 99.0 99.0  1.43  9.09  6.05  39 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 01 34 999 99.0 99.0  1.33  9.09  5.86  34 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 02 04 999 99.0 99.0  1.48  9.09  6.01  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 02 34 999 99.0 99.0  1.29  9.88  5.61  19 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 03 04 999 99.0 99.0  1.34  9.09  6.10  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 03 34 999 99.0 99.0  1.30 15.38  5.86 300 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 04 04 999 99.0 99.0  1.32 14.29  5.97 318 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 04 34 999 99.0 99.0  1.31 15.38  6.09 293 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 05 04 999 99.0 99.0  1.30 14.29  5.90 310 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 05 34 999 99.0 99.0  1.30 14.29  6.19 310 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 06 04 999 99.0 99.0  1.33  9.09  6.14  34 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 06 34 999 99.0 99.0  1.32 14.29  6.32 316 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 07 04 999 99.0 99.0  1.33  8.33  6.19  41 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 07 34 999 99.0 99.0  1.36 14.29  6.47 303 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 08 04 999 99.0 99.0  1.34 14.29  6.50 316 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 07 08 34 999 99.0 99.0  1.42 14.29  6.54 320 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 07 09 04 999 99.0 99.0  1.32 11.76  6.25   8 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 07 09 34 999 99.0 99.0  1.33  9.09  6.36  44 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 10 04 999 99.0 99.0  1.32 14.29  6.35 321 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 10 34 999 99.0 99.0  1.37 14.29  6.53 300 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 11 04 999 99.0 99.0  1.33  8.33  6.24  46 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 11 34 999 99.0 99.0  1.38  9.09  6.53  40 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 12 04 999 99.0 99.0  1.37  9.09  6.14  37 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 12 34 999 99.0 99.0  1.45  9.09  6.28  37 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 13 04 999 99.0 99.0  1.48 11.76  6.25 351 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 13 34 999 99.0 99.0  1.43 13.33  6.07 332 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 14 04 999 99.0 99.0  1.44 11.11  6.30   6 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 14 34 999 99.0 99.0  1.43 11.76  6.12   6 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 15 04 999 99.0 99.0  1.44 13.33  6.49 323 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 15 34 999 99.0 99.0  1.43  9.09  6.40  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 16 04 999 99.0 99.0  1.35 11.76  6.48   1 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 16 34 999 99.0 99.0  1.41 11.76  6.13 358 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 17 04 999 99.0 99.0  1.47  8.33  6.03  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 17 34 999 99.0 99.0  1.35  8.33  6.39  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 18 04 999 99.0 99.0  1.49  8.33  6.08  40 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 18 34 999 99.0 99.0  1.53  8.33  6.03  39 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 19 04 999 99.0 99.0  1.55  9.09  5.90  41 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 19 34 999 99.0 99.0  1.57  9.88  5.79  29 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 20 04 999 99.0 99.0  1.57  9.09  5.90  43 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 20 34 999 99.0 99.0  1.62  8.33  5.91  44 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 21 04 999 99.0 99.0  1.84  9.88  6.15  34 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 07 21 34 999 99.0 99.0  1.79  7.14  6.21  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 22 04 999 99.0 99.0  1.74  9.09  6.18  48 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 07 22 34 999 99.0 99.0  1.75  9.09  6.45  48 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 07 23 04 999 99.0 99.0  1.77  9.09  6.36  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 07 23 34 999 99.0 99.0  1.69  9.09  6.30  44 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 08 00 04 999 99.0 99.0  1.76  9.09  6.36  47 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 08 00 34 999 99.0 99.0  1.62  9.09  6.17  48 9999.0 999.0  25.2 999.0 99.0 99.00
2015 04 08 01 04 999 99.0 99.0  1.64  9.09  6.26  50 9999.0 999.0  25.2 999.0 99.0 99.00
2015 04 08 01 34 999 99.0 99.0  1.60  8.33  6.22  47 9999.0 999.0  25.2 999.0 99.0 99.00
2015 04 08 02 04 999 99.0 99.0  1.57  9.09  6.14  46 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 03 04 999 99.0 99.0  1.52 11.11  5.87   2 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 03 34 999 99.0 99.0  1.60  7.69  6.17  39 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 04 04 999 99.0 99.0  1.50 11.11  5.93 352 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 04 34 999 99.0 99.0  1.43  9.09  5.90  39 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 05 04 999 99.0 99.0  1.43  8.33  5.75  41 9999.0 999.0  25.1 999.0 99.0 99.00
2015 04 08 05 34 999 99.0 99.0  1.43  9.09  5.78  39 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 08 06 04 999 99.0 99.0  1.38 12.50  5.72 302 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 06 34 999 99.0 99.0  1.46  8.33  5.83  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 07 04 999 99.0 99.0  1.49 10.53  5.81   6 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 07 34 999 99.0 99.0  1.52 10.53  6.01  10 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 08 04 999 99.0 99.0  1.46  8.33  5.77  37 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 08 34 999 99.0 99.0  1.36  9.09  5.83  36 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 08 09 04 999 99.0 99.0  1.44  7.14  5.76  44 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 09 34 999 99.0 99.0  1.48  8.33  5.90  41 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 10 04 999 99.0 99.0  1.47  8.33  5.87  39 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 10 34 999 99.0 99.0  1.49 10.53  6.01  24 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 11 04 999 99.0 99.0  1.48  9.09  6.07  37 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 08 11 34 999 99.0 99.0  1.37 11.76  5.68 320 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 08 12 04 999 99.0 99.0  1.44  9.09  5.85  36 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 08 12 34 999 99.0 99.0  1.49  6.67  5.88  40 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 13 04 999 99.0 99.0  1.48  7.69  5.84  37 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 13 34 999 99.0 99.0  1.44  6.67  5.81  43 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 14 04 999 99.0 99.0  1.47  8.33  5.83  39 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 14 34 999 99.0 99.0  1.45  7.69  5.78  36 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 08 15 04 999 99.0 99.0  1.46 11.11  5.76 324 9999.0 999.0  24.8 999.0 99.0 99.00
