#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 01 23 25 999 99.0 99.0  3.41 13.33  8.40 321 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 01 23 55 999 99.0 99.0  3.37 14.29  8.48 319 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 02 00 25 999 99.0 99.0  3.60 14.29  8.42 318 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 02 00 55 999 99.0 99.0  3.25 15.38  7.95 317 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 02 01 25 999 99.0 99.0  3.55 14.29  8.74 317 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 02 01 55 999 99.0 99.0  3.16 13.33  8.10 319 9999.0 999.0  24.5 999.0 99.0 99.00
2013 01 02 02 25 999 99.0 99.0  3.28 14.29  8.11 307 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 02 55 999 99.0 99.0  3.31 14.29  8.55 315 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 03 25 999 99.0 99.0  3.30 14.29  8.22 317 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 03 55 999 99.0 99.0  3.32 13.33  8.10 324 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 04 25 999 99.0 99.0  3.29 14.29  8.39 312 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 04 55 999 99.0 99.0  3.25 14.29  8.44 315 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 05 25 999 99.0 99.0  3.21 14.29  8.35 311 9999.0 999.0  24.4 999.0 99.0 99.00
2013 01 02 05 55 999 99.0 99.0  3.06 14.29  8.06 324 9999.0 999.0  24.3 999.0 99.0 99.00
2013 01 02 06 25 999 99.0 99.0  3.25 14.29  8.53 318 9999.0 999.0  24.3 999.0 99.0 99.00
2013 01 02 06 55 999 99.0 99.0  3.43 13.33  8.95 317 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 07 25 999 99.0 99.0  3.53 13.33  9.25 317 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 07 55 999 99.0 99.0  3.26 14.29  8.65 311 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 08 25 999 99.0 99.0  3.21 14.29  8.42 321 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 08 55 999 99.0 99.0  3.46 13.33  8.78 310 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 09 25 999 99.0 99.0  3.70 13.33  8.99 314 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 09 55 999 99.0 99.0  2.93 11.76  7.90 328 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 10 25 999 99.0 99.0  3.38 13.33  8.85 317 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 10 55 999 99.0 99.0  3.35 13.33  9.12 324 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 11 25 999 99.0 99.0  3.33 12.50  8.74 328 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 11 55 999 99.0 99.0  3.54 14.29  9.20 319 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 12 25 999 99.0 99.0  3.42 14.29  8.83 318 9999.0 999.0  24.3 999.0 99.0 99.00
2013 01 02 12 55 999 99.0 99.0  3.36 14.29  8.78 321 9999.0 999.0  24.3 999.0 99.0 99.00
2013 01 02 13 25 999 99.0 99.0  3.34 13.33  8.73 324 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 13 55 999 99.0 99.0  3.24 12.50  8.61 325 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 14 25 999 99.0 99.0  3.42 14.29  9.05 310 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 14 55 999 99.0 99.0  3.48 14.29  9.04 311 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 15 25 999 99.0 99.0  3.36 13.33  8.96 318 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 15 55 999 99.0 99.0  3.54 13.33  9.35 321 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 02 16 25 999 99.0 99.0  3.14 14.29  8.69 311 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 16 55 999 99.0 99.0  3.31 13.33  8.84 317 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 17 25 999 99.0 99.0  3.46 13.33  9.10 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 17 55 999 99.0 99.0  3.38 13.33  8.81 317 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 18 25 999 99.0 99.0  3.24 12.50  8.52 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 18 55 999 99.0 99.0  3.19 13.33  8.63 322 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 19 25 999 99.0 99.0  3.32 13.33  8.76 319 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 19 55 999 99.0 99.0  3.43 14.29  8.86 314 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 20 25 999 99.0 99.0  3.00 11.76  8.08 319 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 20 55 999 99.0 99.0  3.36 12.50  8.85 324 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 21 25 999 99.0 99.0  3.17 11.76  8.37 319 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 22 25 999 99.0 99.0  3.20 13.33  8.95 317 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 22 55 999 99.0 99.0  3.14 14.29  8.85 317 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 23 25 999 99.0 99.0  2.81 12.50  8.76 326 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 02 23 55 999 99.0 99.0  2.83 13.33  8.59 325 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 00 25 999 99.0 99.0  2.66 13.33  8.34 322 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 00 55 999 99.0 99.0  3.22 13.33  8.75 322 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 01 25 999 99.0 99.0  2.94 12.50  8.57 322 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 01 55 999 99.0 99.0  2.85 13.33  8.31 325 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 02 25 999 99.0 99.0  2.88 14.29  8.03 325 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 02 55 999 99.0 99.0  2.73 13.33  7.95 326 9999.0 999.0  24.2 999.0 99.0 99.00
2013 01 03 03 25 999 99.0 99.0  2.62 12.50  7.92 322 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 03 55 999 99.0 99.0  2.73 12.50  8.14 325 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 04 25 999 99.0 99.0  2.58 13.33  7.82 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 04 55 999 99.0 99.0  2.81 13.33  8.11 319 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 05 25 999 99.0 99.0  2.74 12.50  7.83 317 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 05 55 999 99.0 99.0  2.63 11.76  7.95 325 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 06 25 999 99.0 99.0  2.68 13.33  7.99 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 06 55 999 99.0 99.0  2.92 13.33  8.77 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 07 25 999 99.0 99.0  2.63 13.33  8.12 321 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 07 55 999 99.0 99.0  2.74 13.33  8.19 322 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 08 25 999 99.0 99.0  2.90 12.50  8.43 321 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 08 55 999 99.0 99.0  2.85 13.33  8.09 314 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 09 25 999 99.0 99.0  3.09 11.76  8.66 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 09 55 999 99.0 99.0  3.29 12.50  8.97 315 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 10 25 999 99.0 99.0  2.97 12.50  8.58 318 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 10 55 999 99.0 99.0  3.31 13.33  9.19 319 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 11 25 999 99.0 99.0  3.11 13.33  9.01 326 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 11 55 999 99.0 99.0  2.94 13.33  9.02 328 9999.0 999.0  24.1 999.0 99.0 99.00
2013 01 03 12 25 999 99.0 99.0  3.44 15.38  9.69 331 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 12 55 999 99.0 99.0  3.31 13.33  9.17 328 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 13 25 999 99.0 99.0  3.24 13.33  9.13 331 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 13 55 999 99.0 99.0  3.17 12.50  9.05 329 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 14 25 999 99.0 99.0  3.40 12.50  9.17 322 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 14 55 999 99.0 99.0  3.10 12.50  8.78 328 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 15 25 999 99.0 99.0  3.15 12.50  9.02 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 15 55 999 99.0 99.0  3.25 12.50  9.07 325 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 16 25 999 99.0 99.0  3.40 13.33  9.03 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 16 55 999 99.0 99.0  3.60 12.50  9.75 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 17 25 999 99.0 99.0  3.13 13.33  8.70 321 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 17 55 999 99.0 99.0  3.25 15.38  9.09 322 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 18 25 999 99.0 99.0  3.32 13.33  8.97 317 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 18 55 999 99.0 99.0  2.99 12.50  8.28 318 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 19 25 999 99.0 99.0  3.05 15.38  8.34 319 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 19 55 999 99.0 99.0  3.06 11.76  8.37 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 20 25 999 99.0 99.0  3.03 12.50  8.37 312 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 20 55 999 99.0 99.0  3.06 14.29  8.62 321 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 21 25 999 99.0 99.0  3.10 12.50  8.52 315 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 21 55 999 99.0 99.0  2.38 14.29  7.45 317 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 22 25 999 99.0 99.0  2.86 13.33  8.36 322 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 22 55 999 99.0 99.0  2.75 13.33  8.18 318 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 23 25 999 99.0 99.0  2.82 13.33  8.25 326 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 03 23 55 999 99.0 99.0  2.78 14.29  7.73 319 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 00 25 999 99.0 99.0  2.62  9.88  7.73 332 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 00 55 999 99.0 99.0  2.46 12.50  7.46 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 01 25 999 99.0 99.0  2.55 12.50  7.42 324 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 01 55 999 99.0 99.0  2.45 12.50  6.78 328 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 02 25 999 99.0 99.0  2.43 13.33  7.00 333 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 02 55 999 99.0 99.0  2.66 13.33  7.07 317 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 03 25 999 99.0 99.0  2.58 12.50  6.76 321 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 03 55 999 99.0 99.0  2.75 12.50  6.86 326 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 04 25 999 99.0 99.0  2.50 12.50  6.58 326 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 04 55 999 99.0 99.0  2.46 11.76  6.50 321 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 05 25 999 99.0 99.0  2.29 13.33  6.14 336 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 05 55 999 99.0 99.0  2.52 11.76  6.56 317 9999.0 999.0  24.0 999.0 99.0 99.00
2013 01 04 06 25 999 99.0 99.0  2.40 12.50  6.20 321 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 06 55 999 99.0 99.0  2.58 11.76  6.55 324 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 07 25 999 99.0 99.0  2.37 11.76  6.53 322 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 07 55 999 99.0 99.0  2.40 12.50  6.35 322 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 08 25 999 99.0 99.0  2.30 11.76  6.59 328 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 08 55 999 99.0 99.0  2.23 11.76  6.16 322 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 09 25 999 99.0 99.0  2.20 12.50  6.29 321 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 09 55 999 99.0 99.0  2.37 12.50  6.52 332 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 10 25 999 99.0 99.0  2.31 11.76  6.50 336 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 10 55 999 99.0 99.0  2.27 12.50  6.49 332 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 11 25 999 99.0 99.0  2.40 11.11  6.71 326 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 11 55 999 99.0 99.0  2.18 11.11  6.34 319 9999.0 999.0  23.9 999.0 99.0 99.00
2013 01 04 12 25 999 99.0 99.0  2.25 11.76  6.52 332 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 12 55 999 99.0 99.0  2.29 11.76  6.48 333 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 13 55 999 99.0 99.0  2.31 11.76  6.87 331 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 14 25 999 99.0 99.0  2.15 11.11  6.47 321 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 14 55 999 99.0 99.0  2.38 11.11  6.92 329 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 15 25 999 99.0 99.0  2.29 11.76  6.59 340 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 15 55 999 99.0 99.0  2.29 12.50  6.60 328 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 16 25 999 99.0 99.0  2.28 11.76  6.69 328 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 16 55 999 99.0 99.0  2.40 12.50  6.69 319 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 17 25 999 99.0 99.0  2.29 12.50  6.85 335 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 17 55 999 99.0 99.0  2.29 11.76  6.83 325 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 18 25 999 99.0 99.0  2.44 13.33  6.88 324 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 04 18 55 999 99.0 99.0  2.40 13.33  6.89 331 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 19 25 999 99.0 99.0  2.31 12.50  6.61 324 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 19 55 999 99.0 99.0  2.52 11.76  6.69 326 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 04 20 25 999 99.0 99.0  2.47 11.76  6.38 328 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 04 20 55 999 99.0 99.0  2.56 13.33  6.53 325 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 21 25 999 99.0 99.0  2.51 12.50  6.47 326 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 21 55 999 99.0 99.0  2.38  7.69  6.29  24 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 22 25 999 99.0 99.0  2.53  7.14  6.31  30 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 04 22 55 999 99.0 99.0  2.50 11.11  6.52 339 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 04 23 25 999 99.0 99.0  2.61 12.50  6.85 332 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 04 23 55 999 99.0 99.0  2.27 11.11  6.43 332 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 00 25 999 99.0 99.0  2.32  7.69  6.58  28 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 00 55 999 99.0 99.0  2.29  8.33  6.65  21 9999.0 999.0  23.6 999.0 99.0 99.00
2013 01 05 01 25 999 99.0 99.0  2.33 12.50  6.65 328 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 01 55 999 99.0 99.0  2.38  9.88  6.71   2 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 02 25 999 99.0 99.0  2.42  8.33  7.01  35 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 02 55 999 99.0 99.0  2.52  8.33  6.87  30 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 03 25 999 99.0 99.0  2.56  8.33  6.89  42 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 03 55 999 99.0 99.0  2.40  8.33  6.72  31 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 04 25 999 99.0 99.0  2.52  8.33  6.61  31 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 04 55 999 99.0 99.0  2.54  7.69  6.61  38 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 05 25 999 99.0 99.0  2.63  7.69  6.76  38 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 05 55 999 99.0 99.0  2.65  8.33  6.73  40 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 06 25 999 99.0 99.0  2.54  9.09  6.75  42 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 06 55 999 99.0 99.0  2.59  8.33  6.75  38 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 07 25 999 99.0 99.0  2.54  8.33  6.92  37 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 07 55 999 99.0 99.0  2.54  9.09  6.94  35 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 08 25 999 99.0 99.0  2.55  9.09  6.81  38 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 08 55 999 99.0 99.0  2.69  9.09  6.90  40 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 09 25 999 99.0 99.0  2.67  9.09  6.87  41 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 09 55 999 99.0 99.0  2.48  9.09  6.61  34 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 10 55 999 99.0 99.0  2.58  9.09  6.73  42 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 11 25 999 99.0 99.0  2.67  9.09  7.03  40 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 11 55 999 99.0 99.0  2.50  9.09  6.85  40 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 12 25 999 99.0 99.0  2.81  9.09  7.18  41 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 12 55 999 99.0 99.0  2.86  9.09  7.29  42 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 13 25 999 99.0 99.0  2.71  9.88  7.07  42 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 13 55 999 99.0 99.0  2.88 10.53  7.39  21 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 14 25 999 99.0 99.0  3.11  9.88  7.53  38 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 14 55 999 99.0 99.0  3.01  9.09  7.42  47 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 15 25 999 99.0 99.0  2.74  9.09  7.38  41 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 15 55 999 99.0 99.0  2.82  9.88  7.20  42 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 16 25 999 99.0 99.0  3.02  9.09  7.33  40 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 16 55 999 99.0 99.0  2.77 10.53  7.34  34 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 17 25 999 99.0 99.0  3.01 10.53  7.53  21 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 17 55 999 99.0 99.0  2.78  9.09  7.15  34 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 18 25 999 99.0 99.0  3.08  9.88  7.77  35 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 18 55 999 99.0 99.0  2.93  9.88  7.55  41 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 19 25 999 99.0 99.0  3.33  9.88  7.95  37 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 19 55 999 99.0 99.0  2.93  9.09  7.61  35 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 20 25 999 99.0 99.0  3.10  9.09  7.80  38 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 20 55 999 99.0 99.0  3.01  9.88  7.63  30 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 21 25 999 99.0 99.0  2.78  9.09  7.68  40 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 21 55 999 99.0 99.0  2.88  9.88  7.36  41 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 22 25 999 99.0 99.0  3.19  9.88  8.07  38 9999.0 999.0  23.7 999.0 99.0 99.00
2013 01 05 22 55 999 99.0 99.0  2.99  9.88  7.95  38 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 23 25 999 99.0 99.0  2.85 10.53  7.76  34 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 05 23 55 999 99.0 99.0  3.42  9.88  8.36  45 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 06 00 25 999 99.0 99.0  2.91 16.67  7.75 322 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 06 00 55 999 99.0 99.0  2.90 15.38  7.74 310 9999.0 999.0  23.8 999.0 99.0 99.00
2013 01 06 01 25 999 99.0 99.0  2.88 14.29  7.86 331 9999.0 999.0  23.8 999.0 99.0 99.00
